timestamp,price,rsi,rsiStatus,rsiTrend,slowdownDetected,slowdownSignificant,slowdownTimeframe,slowdownScore,confidence,minConfidenceRequired,priceAction,volumeRatio,volumeInterpretation,adxValue,adxState,adxBlocked,reasons
2026-08-23T11:15:24.801Z,76874.67,72.72,EXTREME_OVERBOUGHT,RISING,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,70.48,STRONG_TREND,NO,⛔ ADX too high (70.48) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:15:34.801Z,76862.75,67.59,OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.68,EXTREME_TREND,NO,⛔ ADX too high (99.68) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:15:44.785Z,76862.75,67.59,OVERBOUGHT,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,19.25,RANGING,NO,⛔ ADX too high (19.25) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:15:54.787Z,76855.58,64.83,OVERBOUGHT,FALLING,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.42,EXTREME_TREND,NO,⛔ ADX too high (99.42) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:16:04.787Z,76848.79,62.42,OVERBOUGHT,FALLING,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.94,EXTREME_TREND,NO,⛔ ADX too high (98.94) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:16:14.787Z,76827.18,51.63,NEUTRAL,FALLING,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,100.00,EXTREME_TREND,NO,⛔ ADX too high (100.00) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:16:24.784Z,76827.17,48.03,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.88,EXTREME_TREND,NO,⛔ ADX too high (99.88) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:16:34.784Z,76835.99,50.53,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,59.91,STRONG_TREND,NO,⛔ ADX too high (59.91) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:16:44.799Z,76857.75,55.64,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.99,EXTREME_TREND,NO,⛔ ADX too high (99.99) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:16:54.785Z,76877.08,59.37,NEUTRAL,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.83,EXTREME_TREND,NO,⛔ ADX too high (99.83) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:17:04.785Z,76885.99,60.85,OVERBOUGHT,FLAT,YES,YES,30s,0.98,0.00,0.50,NEUTRAL,1.00,NORMAL,99.56,EXTREME_TREND,NO,⛔ ADX too high (99.56) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:17:14.788Z,76872.00,56.93,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,57.26,STRONG_TREND,NO,⛔ ADX too high (57.26) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:17:24.796Z,76872.01,56.93,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.08,EXTREME_TREND,NO,⛔ ADX too high (99.08) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:17:34.800Z,76872.01,56.93,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,16.80,RANGING,NO,⛔ ADX too high (16.80) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:17:44.796Z,76864.33,55.14,NEUTRAL,FALLING,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,48.41,TRENDING,NO,⛔ ADX too high (48.41) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:17:54.799Z,76876.24,55.12,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,30.80,TRENDING,NO,⛔ ADX too high (30.80) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:18:04.799Z,76868.00,53.40,NEUTRAL,FALLING,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,14.52,RANGING,NO,⛔ ADX too high (14.52) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:18:14.788Z,76862.06,50.78,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.80,EXTREME_TREND,NO,⛔ ADX too high (99.80) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:18:24.787Z,76874.09,51.15,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.71,EXTREME_TREND,NO,⛔ ADX too high (99.71) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:18:34.810Z,76901.91,58.35,NEUTRAL,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,100.00,EXTREME_TREND,NO,⛔ ADX too high (100.00) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:18:44.807Z,76920.00,59.30,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,100.00,EXTREME_TREND,NO,⛔ ADX too high (100.00) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:18:54.792Z,76930.00,60.70,OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.83,EXTREME_TREND,NO,⛔ ADX too high (99.83) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:19:05.058Z,76939.13,61.43,OVERBOUGHT,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.80,EXTREME_TREND,NO,⛔ ADX too high (99.80) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:19:14.795Z,76953.01,61.86,OVERBOUGHT,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,88.03,EXTREME_TREND,NO,⛔ ADX too high (88.03) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:19:24.795Z,76942.85,58.89,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,43.18,TRENDING,NO,⛔ ADX too high (43.18) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:19:34.802Z,76942.86,58.89,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,17.93,RANGING,NO,⛔ ADX too high (17.93) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:19:44.795Z,76958.00,60.40,OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.71,EXTREME_TREND,NO,⛔ ADX too high (98.71) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:19:54.805Z,76973.14,63.62,OVERBOUGHT,RISING,YES,YES,10s,0.78,0.00,0.50,NEUTRAL,1.00,NORMAL,99.68,EXTREME_TREND,NO,⛔ ADX too high (99.68) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:20:04.806Z,76974.99,63.10,OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.93,EXTREME_TREND,NO,⛔ ADX too high (99.93) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:20:14.798Z,77112.00,70.80,EXTREME_OVERBOUGHT,FLAT,YES,YES,10s,0.80,0.00,0.50,NEUTRAL,1.00,NORMAL,58.82,STRONG_TREND,NO,⛔ ADX too high (58.82) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:20:24.811Z,77151.13,71.17,EXTREME_OVERBOUGHT,FALLING,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,42.92,TRENDING,NO,⛔ ADX too high (42.92) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:20:34.811Z,77181.99,72.52,EXTREME_OVERBOUGHT,FLAT,YES,YES,30s,1.00,1.00,0.50,BULLISH,1.00,NORMAL,4.03,RANGING,NO,⏭️ Ignoring SHORT signal - LONG only strategy
2026-08-23T11:20:44.810Z,77160.99,70.43,EXTREME_OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,40.04,TRENDING,NO,⛔ ADX too high (40.04) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:20:54.799Z,77217.41,72.84,EXTREME_OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,BULLISH,1.00,NORMAL,70.20,STRONG_TREND,NO,⛔ ADX too high (70.20) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:21:04.814Z,77185.98,70.32,EXTREME_OVERBOUGHT,FLAT,YES,YES,30s,1.00,0.00,0.50,BULLISH,1.00,NORMAL,16.27,RANGING,NO,⛔ ADX too high (16.27) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:21:14.817Z,77202.01,70.88,EXTREME_OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,BULLISH,1.00,NORMAL,43.96,TRENDING,NO,⛔ ADX too high (43.96) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:21:24.815Z,77245.00,71.97,EXTREME_OVERBOUGHT,FLAT,NO,NO,none,0.00,0.00,0.50,BULLISH,1.00,NORMAL,53.96,STRONG_TREND,NO,⛔ ADX too high (53.96) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:21:34.814Z,77246.43,71.03,EXTREME_OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,BULLISH,1.00,NORMAL,79.54,EXTREME_TREND,NO,⛔ ADX too high (79.54) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:21:44.803Z,77230.01,68.29,OVERBOUGHT,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,52.39,STRONG_TREND,NO,⛔ ADX too high (52.39) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:21:54.802Z,77233.16,67.76,OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,55.50,STRONG_TREND,NO,⛔ ADX too high (55.50) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:22:04.808Z,77230.01,66.66,OVERBOUGHT,FALLING,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,18.39,RANGING,NO,⛔ ADX too high (18.39) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:22:14.806Z,77249.99,67.74,OVERBOUGHT,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,10.74,RANGING,NO,⛔ ADX too high (10.74) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:22:24.816Z,77220.02,65.69,OVERBOUGHT,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,16.11,RANGING,NO,⛔ ADX too high (16.11) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:22:34.818Z,77208.10,64.63,OVERBOUGHT,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,54.93,STRONG_TREND,NO,⛔ ADX too high (54.93) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:22:44.809Z,77218.38,65.09,OVERBOUGHT,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,47.31,TRENDING,NO,⛔ ADX too high (47.31) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:22:54.807Z,77208.69,64.40,OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,37.18,TRENDING,NO,⛔ ADX too high (37.18) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:23:04.807Z,77190.00,63.73,OVERBOUGHT,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,44.09,TRENDING,NO,⛔ ADX too high (44.09) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:23:14.825Z,77182.00,63.29,OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,47.30,TRENDING,NO,⛔ ADX too high (47.30) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:23:24.810Z,77196.00,63.28,OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.67,EXTREME_TREND,NO,⛔ ADX too high (98.67) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:23:34.825Z,77167.07,60.95,OVERBOUGHT,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,89.97,EXTREME_TREND,NO,⛔ ADX too high (89.97) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:23:44.822Z,77186.00,60.98,OVERBOUGHT,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,76.71,EXTREME_TREND,NO,⛔ ADX too high (76.71) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:23:54.813Z,77185.99,60.65,OVERBOUGHT,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.33,EXTREME_TREND,NO,⛔ ADX too high (99.33) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:24:04.813Z,77182.00,59.55,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.11,EXTREME_TREND,NO,⛔ ADX too high (98.11) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:24:14.815Z,77232.00,61.50,OVERBOUGHT,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.87,EXTREME_TREND,NO,⛔ ADX too high (98.87) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:24:24.825Z,77270.52,63.20,OVERBOUGHT,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,100.00,EXTREME_TREND,NO,⛔ ADX too high (100.00) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:24:34.831Z,77308.00,64.05,OVERBOUGHT,FLAT,YES,YES,30s,0.85,0.00,0.50,NEUTRAL,1.00,NORMAL,66.41,STRONG_TREND,NO,⛔ ADX too high (66.41) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:24:44.828Z,77286.00,62.30,OVERBOUGHT,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,60.41,STRONG_TREND,NO,⛔ ADX too high (60.41) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:24:54.811Z,77289.30,61.81,OVERBOUGHT,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,81.42,EXTREME_TREND,NO,⛔ ADX too high (81.42) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:25:04.813Z,77286.42,61.48,OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,14.53,RANGING,NO,⛔ ADX too high (14.53) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:25:14.812Z,77292.79,57.14,NEUTRAL,FALLING,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,11.39,RANGING,NO,⛔ ADX too high (11.39) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:25:24.826Z,77288.57,56.51,NEUTRAL,FLAT,YES,YES,10s,1.00,1.00,0.50,NEUTRAL,1.00,NORMAL,4.38,RANGING,NO,⏭️ Ignoring SHORT signal - LONG only strategy
2026-08-23T11:25:34.814Z,77285.24,55.04,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,76.36,EXTREME_TREND,NO,⛔ ADX too high (76.36) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:25:44.814Z,77288.57,55.90,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,23.83,TRANSITION,NO,⛔ ADX too high (23.83) - Market trending (TRANSITION); Max ADX for entry: 6
2026-08-23T11:25:54.827Z,77282.88,53.62,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,26.01,TRENDING,NO,⛔ ADX too high (26.01) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:26:04.827Z,77256.00,54.19,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.95,EXTREME_TREND,NO,⛔ ADX too high (99.95) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:26:14.818Z,77256.01,53.17,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.92,EXTREME_TREND,NO,⛔ ADX too high (99.92) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:26:24.815Z,77228.24,49.41,NEUTRAL,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.40,EXTREME_TREND,NO,⛔ ADX too high (99.40) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:26:34.818Z,77228.00,49.27,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.64,EXTREME_TREND,NO,⛔ ADX too high (99.64) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:26:44.818Z,77208.00,48.59,NEUTRAL,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,62.11,STRONG_TREND,NO,⛔ ADX too high (62.11) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:26:54.829Z,77193.66,46.70,NEUTRAL,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,50.62,STRONG_TREND,NO,⛔ ADX too high (50.62) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:27:04.815Z,77212.57,48.88,NEUTRAL,RISING,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,29.81,TRENDING,NO,⛔ ADX too high (29.81) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:27:14.815Z,77208.86,47.65,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.62,EXTREME_TREND,NO,⛔ ADX too high (98.62) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:27:24.814Z,77193.21,48.81,NEUTRAL,RISING,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.90,EXTREME_TREND,NO,⛔ ADX too high (99.90) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:27:34.835Z,77204.50,49.75,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,48.50,TRENDING,NO,⛔ ADX too high (48.50) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:27:44.819Z,77197.55,48.48,NEUTRAL,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,61.53,STRONG_TREND,NO,⛔ ADX too high (61.53) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:27:54.819Z,77182.98,48.13,NEUTRAL,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.03,EXTREME_TREND,NO,⛔ ADX too high (99.03) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:28:04.818Z,77161.14,48.32,NEUTRAL,RISING,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,85.73,EXTREME_TREND,NO,⛔ ADX too high (85.73) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:28:14.837Z,77172.85,48.85,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,66.08,STRONG_TREND,NO,⛔ ADX too high (66.08) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:28:24.820Z,77172.85,48.21,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.71,EXTREME_TREND,NO,⛔ ADX too high (99.71) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:28:34.830Z,77169.53,49.34,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,10.23,RANGING,NO,⛔ ADX too high (10.23) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:28:44.827Z,77165.32,48.31,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,68.92,STRONG_TREND,NO,⛔ ADX too high (68.92) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:28:54.818Z,77165.33,48.31,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,46.43,TRENDING,NO,⛔ ADX too high (46.43) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:29:04.832Z,77166.56,48.38,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,95.82,EXTREME_TREND,NO,⛔ ADX too high (95.82) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:29:14.820Z,77165.32,42.94,NEUTRAL,FALLING,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,25.04,TRENDING,NO,⛔ ADX too high (25.04) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:29:24.834Z,77146.87,38.74,OVERSOLD,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.66,EXTREME_TREND,NO,⛔ ADX too high (99.66) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:29:34.825Z,77146.87,33.35,OVERSOLD,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.86,EXTREME_TREND,NO,⛔ ADX too high (99.86) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:29:44.821Z,77160.71,36.53,OVERSOLD,RISING,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.76,EXTREME_TREND,NO,⛔ ADX too high (99.76) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:29:54.835Z,77170.00,36.62,OVERSOLD,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.83,EXTREME_TREND,NO,⛔ ADX too high (99.83) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:30:04.822Z,77154.91,34.41,OVERSOLD,FALLING,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,35.92,TRENDING,NO,⛔ ADX too high (35.92) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:30:14.824Z,77145.26,32.93,OVERSOLD,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.69,EXTREME_TREND,NO,⛔ ADX too high (99.69) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:30:24.835Z,77136.00,30.40,OVERSOLD,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.77,EXTREME_TREND,NO,⛔ ADX too high (99.77) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:30:34.824Z,77144.48,32.51,OVERSOLD,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,45.14,TRENDING,NO,⛔ ADX too high (45.14) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:30:44.838Z,77180.00,37.23,OVERSOLD,RISING,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,100.00,EXTREME_TREND,NO,⛔ ADX too high (100.00) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:30:54.837Z,77185.99,39.05,OVERSOLD,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.92,EXTREME_TREND,NO,⛔ ADX too high (99.92) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:31:04.826Z,77200.00,43.38,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,11.56,RANGING,NO,⛔ ADX too high (11.56) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T11:31:14.825Z,77201.98,44.00,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,65.64,STRONG_TREND,NO,⛔ ADX too high (65.64) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T11:31:24.825Z,77210.27,47.81,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.98,EXTREME_TREND,NO,⛔ ADX too high (98.98) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:31:34.837Z,77202.06,46.90,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,95.30,EXTREME_TREND,NO,⛔ ADX too high (95.30) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:31:44.825Z,77217.99,51.27,NEUTRAL,RISING,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,46.88,TRENDING,NO,⛔ ADX too high (46.88) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:31:54.840Z,77226.46,54.53,NEUTRAL,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.97,EXTREME_TREND,NO,⛔ ADX too high (99.97) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T11:32:04.829Z,77218.00,50.76,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,49.50,TRENDING,NO,⛔ ADX too high (49.50) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:32:14.842Z,77237.31,53.70,NEUTRAL,RISING,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,34.17,TRENDING,NO,⛔ ADX too high (34.17) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T11:32:24.828Z,77240.01,55.93,NEUTRAL,FALLING,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,19.00,RANGING,NO,⛔ ADX too high (19.00) - Market trending (RANGING); Max ADX for entry: 6
